Country,MSISDN,Type,Features,Status,Purchase Date,Cancel Date,Price (EUR)
US,12014848941,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-18 00:00:00,,0.93
US,12014900123,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-06 00:00:00,,0.93
US,12015009308,mobile-lvn,"VOICE, MMS, SMS",Active,2026-01-19 00:00:00,,0.93
US,12015009329,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-23 00:00:00,,0.93
US,12015037095,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12015109395,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-18 00:00:00,,0.93
US,12015109624,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-06 00:00:00,,0.93
US,12015141682,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-06 00:00:00,,0.93
US,12015234459,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-06 00:00:00,,0.93
US,12015234937,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-06 00:00:00,,0.93
US,12015263812,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12015285978,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-06 00:00:00,,0.93
US,12015358566,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-18 00:00:00,,0.93
US,12015358834,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-11 00:00:00,,0.93
US,12015358862,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12015465292,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12015471429,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-17 00:00:00,,0.93
US,12015471540,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-12-06 00:00:00,2026-03-11 00:00:00,0.93
US,12015471544,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-11 00:00:00,,0.93
US,12015471687,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-23 00:00:00,,0.93
US,12015598023,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-06 00:00:00,,0.93
US,12015651703,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12015652832,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12015653871,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12015768084,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12015799673,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-23 00:00:00,,0.93
US,12015799771,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12015806132,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12015824889,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-11 00:00:00,,0.93
US,12015828382,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-06 00:00:00,,0.93
US,12015881062,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12015881146,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-12-07 00:00:00,2026-03-11 00:00:00,0.93
US,12015881637,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12015907046,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12015912985,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12015914782,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12015947948,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12015976959,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-23 00:00:00,,0.93
US,12016037055,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12016045205,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12016046844,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12016081805,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12016134463,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12016134895,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12016141233,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12016141783,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12016142042,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12016215806,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12016215817,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-17 00:00:00,,0.93
US,12016217245,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12016217292,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12016233927,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12016233988,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12016239406,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12016251826,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12016300806,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12016330357,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12016331676,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12016332105,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-12-07 00:00:00,2026-03-11 00:00:00,0.93
US,12016332115,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12016332149,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-23 00:00:00,,0.93
US,12016332186,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-18 00:00:00,,0.93
US,12016367548,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-12-07 00:00:00,2026-03-11 00:00:00,0.93
US,12016367758,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12016367768,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12016398136,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12016398148,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12016398524,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-12-07 00:00:00,2026-03-11 00:00:00,0.93
US,12016420892,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12016441482,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-17 00:00:00,,0.93
US,12016453367,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-23 00:00:00,,0.93
US,12016455819,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12016496181,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12016496250,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12016496664,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12016496976,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12016601883,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12016601894,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12016634248,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12016858547,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12016883155,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12016883226,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-11 00:00:00,,0.93
US,12016883557,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12016904165,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12017350067,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12017403029,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12017403158,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-11 00:00:00,,0.93
US,12017403210,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-18 00:00:00,,0.93
US,12017403753,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-23 00:00:00,,0.93
US,12017403795,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-18 00:00:00,,0.93
US,12017403820,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-12-07 00:00:00,2026-03-11 00:00:00,0.93
US,12017403942,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-23 00:00:00,,0.93
US,12017408126,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-18 00:00:00,,0.93
US,12017408141,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12017408185,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12017408200,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12017428686,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12017628093,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-17 00:00:00,,0.93
US,12017628210,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12017711101,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-18 00:00:00,,0.93
US,12017712292,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12017713297,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12017759893,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12017772378,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12017773261,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12017780464,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12017780585,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12017781485,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-11 00:00:00,,0.93
US,12017782369,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-07 00:00:00,,0.93
US,12017782703,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12017782752,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12017782928,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12017784559,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12017785724,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-18 00:00:00,,0.93
US,12017785870,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12017826593,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12018126303,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12018126457,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-11 00:00:00,,0.93
US,12018126508,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12018126708,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12018126834,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12018173286,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-23 00:00:00,,0.93
US,12018349181,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12018349328,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12018349402,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-18 00:00:00,,0.93
US,12018349410,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-18 00:00:00,,0.93
US,12018449892,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-12-08 00:00:00,2026-03-11 00:00:00,0.93
US,12018490499,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-23 00:00:00,,0.93
US,12018577721,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12018577825,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-11 00:00:00,,0.93
US,12018628350,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12018628661,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-12-08 00:00:00,2026-03-11 00:00:00,0.93
US,12018753352,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12018753619,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12018753641,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12018770848,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12018790397,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-12-08 00:00:00,2026-03-11 00:00:00,0.93
US,12018790486,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12018826097,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12018828424,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12018957579,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12018972760,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-18 00:00:00,,0.93
US,12018972764,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12018974719,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-18 00:00:00,,0.93
US,12018976396,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-23 00:00:00,,0.93
US,12018993477,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12018993507,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12018994529,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12019031321,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12019031923,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12019043769,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12019043777,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-11 00:00:00,,0.93
US,12019320554,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12019321039,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12019321301,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12019321614,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-12-08 00:00:00,2026-03-11 00:00:00,0.93
US,12019321637,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12019321871,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-18 00:00:00,,0.93
US,12019322089,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12019322090,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12019322143,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-18 00:00:00,,0.93
US,12019322186,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12019322635,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12019322713,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-18 00:00:00,,0.93
US,12019322736,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12019322773,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12019322779,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-12-08 00:00:00,2026-03-11 00:00:00,0.93
US,12019322782,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-11 00:00:00,,0.93
US,12019322801,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-18 00:00:00,,0.93
US,12019322964,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12019322976,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12019403093,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12019403103,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12019403116,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12019403118,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12019403165,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12019403172,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12019403207,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12019403211,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12019403220,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12019403226,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12019403236,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12019403277,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12019403306,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12019403396,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12019403538,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12019403584,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12019403821,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12019403830,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12019403914,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12019404042,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12019404148,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12019404158,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-08 00:00:00,,0.93
US,12019404554,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12019405361,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12019484586,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12019750025,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12019750081,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-18 00:00:00,,0.93
US,12019750591,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12019750939,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12019751728,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12019751856,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12019751981,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12019758134,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-18 00:00:00,,0.93
US,12019758224,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12019758305,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-18 00:00:00,,0.93
US,12019758366,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-18 00:00:00,,0.93
US,12019758549,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12019770792,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12019770872,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-11 00:00:00,,0.93
US,12019770897,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-18 00:00:00,,0.93
US,12019773356,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-18 00:00:00,,0.93
US,12019773647,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12019773841,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12019773940,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-11 00:00:00,,0.93
US,12019773950,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12019775689,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12019775734,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12019775991,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12019778179,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12019778680,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-18 00:00:00,,0.93
US,12019778764,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12019778828,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-18 00:00:00,,0.93
US,12019868601,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12019868765,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12019868803,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12019871591,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-11 00:00:00,,0.93
US,12019871596,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-18 00:00:00,,0.93
US,12019871942,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-12-09 00:00:00,2026-03-11 00:00:00,0.93
US,12019875854,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-12-09 00:00:00,2026-03-11 00:00:00,0.93
US,12019921420,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-11 00:00:00,,0.93
US,12019921510,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12027800862,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12029332088,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12029332367,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-12-09 00:00:00,2026-03-11 00:00:00,0.93
US,12029334146,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12029334194,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12029334580,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12029334603,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12029334679,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12029642198,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-23 00:00:00,,0.93
US,12035420738,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-23 00:00:00,,0.93
US,12035420744,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-23 00:00:00,,0.93
US,12036080258,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12036725748,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12036985523,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12037049817,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12037790345,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12038750028,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-23 00:00:00,,0.93
US,12039414347,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12039970335,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12039970355,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
US,12039970934,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-09 00:00:00,,0.93
CA,12044101168,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-13 00:00:00,,0.72
CA,12044101628,mobile-lvn,"VOICE, MMS, SMS",Active,2026-02-26 00:00:00,,0.72
CA,12044101772,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-15 00:00:00,,0.72
CA,12044101924,mobile-lvn,"VOICE, MMS, SMS",Active,2026-02-26 00:00:00,,0.72
CA,12044101971,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-16 00:00:00,,0.72
CA,12044101990,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-15 00:00:00,,0.72
CA,12044102138,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-16 00:00:00,,0.72
CA,12044102375,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-15 00:00:00,,0.72
CA,12044102386,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-14 00:00:00,,0.72
CA,12044102471,mobile-lvn,"VOICE, MMS, SMS",Active,2026-02-26 00:00:00,,0.72
CA,12044102473,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-23 00:00:00,,0.72
CA,12044102553,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-23 00:00:00,,0.72
CA,12044102568,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-23 00:00:00,,0.72
CA,12044102669,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-15 00:00:00,,0.72
CA,12044102774,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-11-15 00:00:00,2026-03-04 00:00:00,0.72
CA,12044103284,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-11-15 00:00:00,2026-03-11 00:00:00,0.72
CA,12044103437,mobile-lvn,"VOICE, MMS, SMS",Active,2025-11-15 00:00:00,,0.72
CA,12044103470,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-23 00:00:00,,0.72
CA,12044103693,mobile-lvn,"VOICE, MMS, SMS",Cancelled,2025-11-15 00:00:00,2026-03-04 00:00:00,0.72
CA,12044103788,mobile-lvn,"VOICE, MMS, SMS",Active,2025-12-24 00:00:00,,0.72
